"Canal15";"Canal14";"Canal2";"Canal1"
"un15";"un14";"uni2";"uni1"
"8,354";"2,931";"33,219";"32,731"
"8,354";"2,931";"32,731";"32,242"
"8,647";"2,931";"32,731";"31,754"
"8,647";"3,029";"32,731";"32,731"
"8,207";"3,029";"33,219";"32,242"
"7,914";"2,638";"32,731";"32,731"
"7,914";"2,149";"32,242";"32,242"
"8,207";"1,759";"32,731";"32,242"
"8,207";"1,856";"32,731";"32,242"
"8,061";"1,856";"33,219";"32,731"
"8,061";"1,759";"32,731";"32,242"
"8,207";"1,563";"32,731";"32,731"
"7,914";"1,270";"32,731";"32,731"
"7,914";"0,977";"33,219";"30,288"
"7,914";"0,195";"33,219";"32,731"
"8,207";"0,293";"32,242";"32,731"
"8,061";"1,856";"32,731";"32,242"
"7,914";"5,471";"31,754";"32,242"
"7,914";"5,569";"33,219";"32,731"
"7,767";"5,862";"33,219";"32,731"
"7,474";"8,207";"32,731";"31,754"
"7,181";"10,943";"32,731";"32,242"
"6,888";"11,920";"33,219";"31,265"
"6,595";"11,627";"33,219";"32,731"
"6,448";"10,943";"31,754";"32,731"
"6,155";"10,747";"32,731";"32,242"
"5,862";"10,552";"31,265";"32,242"
"5,423";"9,770";"33,219";"32,731"
"5,129";"9,770";"32,731";"32,731"
"4,836";"11,724";"32,731";"31,754"
"4,983";"12,213";"32,731";"32,731"
"4,836";"11,334";"32,731";"31,754"
"4,104";"10,454";"33,219";"32,731"
"3,810";"9,966";"33,219";"32,731"
"3,371";"9,966";"32,731";"32,242"
"3,078";"9,770";"32,731";"32,242"
"3,078";"9,380";"33,219";"32,731"
"2,931";"8,793";"32,731";"32,731"
"2,931";"6,937";"32,731";"35,662"
"2,491";"6,448";"32,731";"32,242"
"1,905";"7,035";"33,219";"32,242"
"1,905";"8,109";"33,219";"32,731"
"1,905";"8,403";"34,685";"32,242"
"1,466";"8,403";"32,731";"32,242"
"0,733";"8,207";"32,731";"32,242"
"0,147";"8,109";"33,219";"32,731"
"0,000";"5,081";"33,219";"32,242"
"0,147";"1,954";"32,731";"31,754"
"0,000";"0,977";"32,731";"32,242"
"0,000";"0,782";"33,219";"32,242"
"-0,293";"0,489";"33,219";"32,731"
"-0,147";"0,391";"32,731";"33,708"
"0,000";"0,391";"32,731";"32,242"
"-0,147";"1,368";"33,219";"32,242"
"-0,147";"3,420";"33,219";"32,731"
"0,000";"5,471";"32,242";"32,731"
"0,293";"6,546";"32,731";"32,242"
"0,440";"6,351";"32,731";"32,242"
"0,586";"6,546";"33,219";"32,731"
"0,879";"5,471";"32,731";"32,242"
"1,466";"0,391";"32,731";"34,685"
"1,466";"-0,782";"32,731";"32,242"
"1,026";"-0,586";"32,731";"32,242"
"1,172";"-0,879";"33,219";"32,731"
"1,612";"-0,977";"33,219";"32,731"
"1,759";"-0,977";"32,731";"31,754"
"1,612";"-0,879";"32,731";"32,242"
"1,172";"-0,782";"33,219";"33,219"
"1,319";"-0,782";"32,731";"32,731"
"1,319";"-0,879";"32,731";"32,242"
"1,319";"-0,977";"32,731";"32,242"
"1,319";"-1,075";"32,731";"31,754"
"1,319";"-1,075";"33,219";"32,731"
"1,319";"-1,075";"32,731";"32,242"
"1,026";"-1,172";"32,731";"31,754"
"1,172";"-1,075";"32,731";"32,242"
"1,026";"-0,977";"33,219";"31,754"
"1,026";"-0,782";"33,219";"32,731"
"1,172";"-0,586";"32,731";"32,242"
"1,319";"-0,293";"32,731";"32,242"
"1,319";"0,098";"32,731";"32,731"
"1,026";"0,293";"33,219";"32,731"
"1,026";"0,391";"32,731";"32,731"
"1,172";"0,293";"32,731";"35,173"
"1,466";"0,098";"32,731";"32,242"
"1,319";"0,000";"33,219";"32,242"
"1,026";"0,000";"33,219";"32,731"
"1,319";"0,000";"32,731";"32,242"
"1,319";"-0,195";"32,731";"31,754"
"1,172";"-0,293";"32,731";"31,754"
"0,879";"-0,586";"33,219";"32,731"
"1,172";"-1,368";"32,731";"32,731"
"1,612";"-1,954";"32,731";"32,731"
"1,466";"-3,322";"32,731";"32,242"
"1,319";"-4,885";"33,219";"32,242"
"1,026";"-5,178";"33,219";"32,242"
"0,879";"-4,885";"32,731";"32,242"
"0,879";"-3,713";"33,219";"32,242"
"0,733";"-2,149";"32,731";"31,754"
"0,586";"-1,270";"33,219";"32,731"
"0,586";"-1,270";"33,219";"32,242"
"0,440";"-1,075";"32,731";"32,242"
"0,147";"-0,782";"32,731";"32,242"
"0,440";"-0,586";"32,242";"32,242"
"0,440";"-0,586";"33,219";"32,242"
"0,147";"-0,195";"32,731";"32,731"
"-0,147";"-0,782";"32,731";"31,754"
"0,000";"-0,098";"32,731";"32,242"
"0,440";"0,000";"33,219";"31,265"
"0,586";"-5,667";"32,731";"32,731"
"0,733";"-11,822";"32,731";"32,242"
"0,440";"-14,362";"32,731";"32,242"
"0,147";"-16,219";"31,265";"32,242"
"0,440";"-18,368";"33,219";"32,242"
"1,172";"-18,857";"32,731";"32,731"
"1,466";"-18,661";"32,731";"31,754"
"1,612";"-16,121";"32,731";"32,242"
"2,198";"-7,523";"33,219";"31,265"
"2,931";"-1,563";"33,219";"32,242"
"3,224";"-2,247";"32,731";"32,242"
"3,371";"-3,908";"32,731";"32,242"
"3,224";"-6,351";"32,242";"31,754"
"3,371";"-9,184";"33,219";"32,242"
"3,224";"-12,702";"32,731";"32,242"
"3,664";"-14,656";"32,731";"34,685"
"3,810";"-15,437";"32,731";"32,242"
"4,104";"-16,512";"33,219";"32,242"
"4,836";"-17,294";"33,219";"32,242"
"5,716";"-17,880";"33,219";"32,242"
"6,302";"-19,443";"32,731";"32,242"
"6,742";"-20,616";"32,731";"31,754"
"7,621";"-20,616";"32,731";"32,242"
"8,354";"-19,638";"33,219";"32,731"
"8,793";"-16,512";"32,731";"32,242"
"9,380";"-12,408";"32,731";"31,754"
"10,112";"-7,426";"32,242";"32,242"
"10,552";"-2,833";"32,731";"32,731"
"10,699";"0,195";"32,731";"32,242"
"10,845";"1,954";"32,731";"31,265"
"10,992";"2,149";"32,731";"32,242"
"11,138";"1,368";"32,731";"32,242"
"10,992";"1,856";"32,731";"32,731"
"11,138";"2,149";"33,219";"32,242"
"11,285";"2,247";"32,731";"31,754"
"11,138";"1,954";"32,731";"32,242"
"10,992";"1,661";"33,219";"32,242"
"11,138";"2,345";"33,219";"32,731"
"11,285";"1,954";"32,731";"32,242"
"11,431";"2,247";"32,731";"32,242"
"10,992";"2,931";"31,754";"32,242"
"10,845";"3,127";"33,219";"32,731"
"10,992";"3,713";"32,731";"32,242"
"10,992";"4,104";"32,731";"31,265"
"11,138";"4,494";"32,731";"31,754"
"10,845";"4,787";"32,731";"31,265"
"10,552";"5,569";"33,219";"32,731"
"10,405";"7,816";"31,754";"32,242"
"10,552";"9,673";"32,731";"32,242"
"10,992";"10,161";"32,731";"32,242"
"10,552";"10,943";"33,219";"32,242"
"10,259";"15,340";"32,731";"32,731"
"9,819";"19,443";"32,731";"32,242"
"8,940";"21,593";"32,731";"32,242"
"8,354";"22,081";"32,731";"31,754"
"7,914";"23,351";"33,219";"32,242"
"6,888";"25,696";"32,731";"32,242"
"6,009";"27,846";"32,731";"31,265"
"5,276";"28,823";"32,731";"32,242"
"3,957";"29,018";"32,731";"32,242"
"3,078";"29,311";"33,219";"32,731"
"2,345";"28,725";"32,731";"32,242"
"1,612";"8,109";"32,731";"31,754"
"1,026";"-3,517";"32,731";"32,242"
"0,733";"-0,195";"33,219";"32,731"
"0,586";"-0,489";"33,219";"32,731"
"0,147";"-0,782";"32,731";"32,242"
"0,000";"2,736";"32,731";"32,242"
"0,000";"7,426";"33,219";"32,242"
"0,440";"11,334";"33,219";"32,242"
"0,586";"15,437";"32,731";"32,242"
"0,733";"17,978";"32,731";"32,242"
"1,172";"18,271";"32,731";"32,242"
"1,759";"18,075";"33,219";"31,754"
"2,491";"17,196";"33,219";"32,731"
"2,931";"15,828";"32,731";"32,242"
"3,224";"15,144";"32,731";"31,754"
"3,664";"14,851";"32,731";"32,242"
"4,250";"15,633";"33,219";"31,265"
"4,836";"16,219";"32,731";"32,242"
"5,423";"16,317";"36,150";"32,242"
"6,155";"16,023";"32,731";"31,754"
"6,742";"16,023";"32,731";"32,242"
"7,035";"16,317";"33,219";"32,731"
"7,621";"16,805";"32,731";"32,731"
"7,474";"16,903";"31,754";"32,242"
"7,474";"16,707";"32,731";"32,242"
"8,647";"14,167";"32,731";"31,754"
"9,966";"7,816";"33,219";"32,242"
"10,405";"2,931";"33,219";"32,242"
"9,966";"1,661";"32,731";"32,731"
"8,940";"1,075";"33,219";"32,242"
"8,647";"0,391";"32,731";"32,242"
"9,819";"0,489";"33,219";"32,242"
"11,138";"-1,368";"32,731";"32,242"
"11,138";"-2,247";"32,731";"32,242"
"10,405";"-1,368";"32,731";"32,242"
"9,966";"-2,149";"32,731";"31,754"
"10,112";"-4,201";"33,219";"32,242"
"9,819";"-5,471";"33,219";"32,242"
"9,819";"-5,276";"32,731";"32,242"
"9,819";"-5,765";"32,731";"31,754"
"9,819";"-6,839";"32,731";"32,242"
"9,819";"-8,598";"33,219";"32,242"
"9,526";"-10,845";"35,662";"32,242"
"9,673";"-13,092";"32,731";"31,754"
"9,673";"-14,851";"32,731";"32,242"
"9,233";"-15,730";"32,731";"32,731"
"8,354";"-16,414";"32,731";"32,731"
"8,061";"-16,610";"32,242";"32,242"
"7,767";"-16,610";"32,731";"31,754"
"7,035";"-16,512";"32,731";"31,754"
"6,595";"-16,219";"33,219";"32,242"
"6,155";"-14,851";"32,731";"32,242"
"5,423";"-10,161";"32,731";"32,242"
"4,983";"-8,207";"32,731";"32,242"
"5,129";"-8,989";"32,731";"32,242"
"5,129";"-9,282";"33,219";"32,242"
"4,690";"-9,282";"32,731";"32,731"
"3,957";"-13,776";"32,731";"32,242"
"3,664";"-18,271";"32,731";"32,242"
"3,810";"-19,932";"32,731";"31,754"
"3,517";"-19,736";"33,219";"32,242"
"2,785";"-18,955";"32,731";"32,242"
"2,198";"-14,265";"32,731";"34,685"
"2,198";"-6,351";"32,731";"32,242"
"2,198";"-3,517";"32,242";"32,242"
"1,612";"-2,833";"33,219";"32,242"
"1,759";"-2,931";"32,731";"32,242"
"2,052";"-2,736";"32,731";"31,265"
"1,905";"-2,247";"32,731";"31,754"
"1,759";"-1,759";"33,219";"32,242"
"1,759";"-1,759";"33,219";"32,242"
"2,052";"-2,638";"32,731";"32,242"
"2,491";"-4,299";"32,731";"31,754"
"2,198";"-5,276";"32,731";"32,731"
"1,905";"-4,690";"32,731";"31,754"
"1,905";"-3,615";"33,219";"32,731"
"2,345";"-2,638";"33,219";"32,242"
"2,491";"-1,661";"32,731";"32,242"
"2,345";"-1,661";"32,731";"32,242"
"2,198";"-2,638";"32,731";"32,242"
"2,198";"-4,299";"33,219";"32,731"
"2,491";"-5,081";"32,731";"32,242"
"2,785";"-5,569";"32,731";"31,754"
"2,491";"-5,569";"32,731";"32,242"
"2,052";"-5,960";"32,731";"31,754"
"2,052";"-6,253";"33,219";"32,731"
"2,052";"-6,253";"32,731";"32,242"
"2,052";"-5,960";"32,731";"32,242"
"1,759";"-4,885";"32,731";"31,754"
"1,759";"-1,954";"33,219";"32,242"
"1,759";"-1,856";"33,219";"32,731"
"1,759";"-3,615";"33,708";"32,242"
"1,759";"-6,253";"32,731";"32,242"
"1,466";"-6,546";"32,731";"32,242"
"1,466";"-8,109";"33,219";"30,288"
"1,612";"-10,259";"33,219";"32,242"
"1,172";"-11,431";"35,662";"32,242"
"0,879";"-10,943";"33,219";"32,242"
"0,440";"-5,569";"32,731";"32,242"
"0,147";"-1,661";"33,219";"31,754"
"0,000";"-0,977";"32,731";"32,242"
"0,000";"-1,563";"33,219";"32,731"
"0,000";"-1,270";"32,731";"31,754"
"-0,293";"-0,782";"32,731";"32,242"
"-0,147";"-1,075";"32,731";"31,265"
"0,000";"-2,247";"33,219";"32,731"
"-0,147";"-2,247";"34,685";"32,242"
"-0,147";"-2,149";"32,731";"31,754"
"-0,147";"-2,931";"32,731";"32,242"
"-0,147";"-2,345";"33,219";"32,242"
"-0,293";"-1,856";"32,731";"32,242"
"0,000";"-8,793";"32,731";"32,242"
"0,440";"-14,069";"32,731";"32,242"
"0,440";"-12,799";"32,731";"32,242"
"0,293";"-11,920";"33,219";"32,731"
"0,586";"-5,178";"32,731";"32,731"
"1,466";"1,856";"32,242";"32,242"
"1,466";"1,856";"32,731";"32,242"
"1,172";"0,879";"32,731";"32,242"
"1,026";"0,977";"33,219";"32,242"
"1,172";"1,075";"32,731";"32,731"
"1,172";"0,782";"32,731";"32,242"
"0,879";"0,684";"32,731";"32,242"
"0,733";"0,684";"32,731";"32,242"
"0,586";"-1,270";"32,731";"32,242"
"0,733";"-2,638";"33,219";"32,242"
"0,733";"-2,931";"32,242";"32,242"
"0,733";"-2,931";"32,731";"32,731"
"0,586";"-2,345";"32,731";"32,242"
"0,293";"-0,391";"33,219";"32,731"
"0,440";"-0,098";"32,731";"32,242"
"0,586";"-0,489";"32,731";"32,242"
"0,440";"-0,195";"33,219";"32,242"
"0,440";"-0,489";"32,242";"31,754"
"0,293";"-0,684";"33,219";"32,242"
"0,000";"-0,391";"33,219";"32,242"
"0,440";"-0,391";"32,731";"32,242"
"0,586";"-0,489";"32,731";"32,242"
"0,147";"-0,586";"32,731";"32,242"
"0,147";"-0,586";"33,219";"32,242"
"0,586";"-0,489";"32,731";"32,242"
"0,293";"-0,489";"32,731";"33,219"
"0,000";"-0,586";"32,731";"32,242"
"-0,147";"-0,684";"32,731";"31,754"
"-0,147";"-0,684";"33,219";"32,242"
"0,000";"-0,782";"33,219";"32,242"
"-0,147";"-1,759";"32,731";"31,754"
"-0,147";"-1,954";"32,731";"32,242"
"-0,293";"-1,759";"33,219";"32,731"
"-0,293";"-1,466";"32,731";"32,242"
"0,000";"-1,661";"32,731";"32,242"
"-0,147";"-1,954";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,293";"-1,661";"33,219";"32,242"
"-0,147";"-1,466";"33,219";"32,242"
"-0,147";"-1,954";"32,731";"31,754"
"-0,293";"-2,052";"32,731";"32,242"
"0,000";"-1,172";"33,219";"30,288"
"-0,147";"-2,052";"32,731";"32,731"
"-0,147";"-1,759";"32,731";"32,242"
"-0,147";"-1,466";"32,731";"32,242"
"0,000";"-1,563";"32,731";"32,242"
"-0,293";"-1,856";"33,219";"32,242"
"-0,293";"-1,759";"32,731";"32,242"
"-0,293";"-1,466";"32,731";"32,731"
"-0,147";"-1,563";"32,731";"32,242"
"0,000";"-1,759";"32,242";"31,754"
"-0,147";"-1,661";"33,219";"32,242"
"-0,293";"-1,466";"32,731";"32,242"
"-0,147";"-1,661";"32,731";"32,242"
"0,000";"-1,661";"32,731";"32,242"
"-0,293";"-1,466";"31,754";"31,754"
"-0,293";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"31,754"
"-0,293";"-1,563";"32,731";"31,754"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"32,731";"32,731"
"0,147";"-1,661";"33,219";"32,242"
"0,440";"-1,563";"33,219";"31,754"
"0,293";"-1,563";"32,731";"32,242"
"0,000";"-1,563";"33,219";"31,265"
"-0,147";"-1,563";"33,219";"32,731"
"0,000";"-1,563";"32,242";"32,731"
"0,000";"-1,563";"32,731";"32,242"
"-0,147";"-1,759";"33,219";"32,242"
"-0,293";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"32,731";"32,242"
"0,000";"-1,661";"32,731";"32,242"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,661";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"32,731";"32,242"
"0,000";"-1,661";"32,242";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"32,731"
"-0,147";"-1,563";"33,219";"31,754"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"0,000";"-1,563";"33,219";"32,731"
"-0,147";"-1,661";"34,685";"32,731"
"-0,147";"-1,661";"32,731";"32,242"
"0,000";"-1,563";"32,731";"32,242"
"0,000";"-1,661";"33,219";"32,731"
"-0,147";"-1,661";"33,219";"32,731"
"-0,147";"-1,661";"32,242";"32,731"
"-0,147";"-1,563";"32,731";"32,242"
"0,000";"-1,661";"32,731";"31,754"
"-0,293";"-1,563";"32,731";"32,731"
"-0,293";"-1,563";"33,219";"32,731"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,466";"32,731";"32,242"
"-0,440";"-1,661";"33,219";"32,242"
"-0,293";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"32,731";"33,219"
"-0,147";"-1,563";"32,731";"31,754"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"33,219";"31,754"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"-0,293";"-1,661";"33,219";"32,731"
"-0,293";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,293";"-1,563";"33,219";"32,731"
"-0,147";"-1,759";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"32,731";"32,242"
"-0,293";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"33,219";"32,731"
"-0,147";"-1,661";"32,731";"32,731"
"0,000";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"31,265"
"-0,147";"-1,661";"32,731";"32,731"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,293";"-1,661";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"32,731"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,759";"32,731";"32,242"
"-0,147";"-1,563";"31,754";"32,242"
"-0,147";"-1,563";"33,219";"32,731"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"31,265"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"33,219";"32,242"
"-0,293";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"32,731";"32,242"
"0,000";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"30,288"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"32,242";"32,731"
"-0,147";"-1,661";"32,731";"31,754"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,661";"33,219";"32,731"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,661";"32,242";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,293";"-1,759";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"34,196"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,661";"33,219";"32,242"
"0,000";"-1,563";"33,219";"32,731"
"-0,147";"-1,661";"32,731";"32,731"
"-0,147";"-1,661";"32,731";"32,731"
"-0,147";"-1,661";"32,731";"32,242"
"-0,293";"-1,759";"32,242";"32,242"
"-0,147";"-1,661";"33,219";"32,731"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,759";"32,731";"34,685"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"31,754"
"-0,147";"-1,759";"33,219";"32,242"
"-0,147";"-1,661";"32,731";"32,731"
"-0,147";"-1,661";"32,731";"30,777"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,661";"33,219";"32,242"
"-0,293";"-1,661";"33,219";"32,242"
"-0,440";"-1,661";"33,219";"32,242"
"0,000";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,759";"33,219";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"0,440";"-1,661";"33,219";"32,242"
"0,440";"-1,661";"32,731";"33,708"
"0,147";"-1,856";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,759";"33,219";"32,242"
"-0,147";"-1,466";"32,731";"32,242"
"0,000";"-1,368";"32,731";"32,242"
"-0,147";"-2,052";"33,219";"31,754"
"-0,147";"-1,563";"32,731";"32,242"
"-0,293";"-1,466";"33,219";"32,242"
"-0,147";"-1,661";"33,219";"32,731"
"-0,147";"-1,954";"32,731";"32,242"
"0,000";"-1,466";"32,731";"32,242"
"-0,147";"-1,172";"32,731";"32,242"
"0,000";"-1,954";"33,219";"31,754"
"0,000";"-1,954";"33,219";"32,242"
"-0,147";"-1,368";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"35,173"
"-0,147";"-1,759";"32,731";"32,242"
"-0,147";"-1,563";"31,265";"32,242"
"-0,147";"-1,466";"33,219";"32,731"
"-0,147";"-1,759";"32,731";"32,242"
"0,000";"-1,661";"32,731";"32,242"
"-0,147";"-1,466";"33,219";"32,242"
"0,000";"-1,368";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"32,731"
"-0,147";"-1,368";"33,219";"32,731"
"0,000";"-1,270";"32,731";"32,731"
"0,440";"-1,563";"32,731";"32,242"
"0,440";"-1,466";"32,731";"32,242"
"0,000";"-1,368";"33,219";"32,731"
"-0,147";"-1,466";"33,219";"32,731"
"0,000";"-1,466";"36,150";"32,731"
"0,000";"-1,466";"32,731";"32,242"
"0,000";"-1,466";"32,731";"32,242"
"-0,147";"-1,368";"33,219";"32,242"
"-0,147";"-1,368";"33,219";"32,731"
"-0,147";"-1,466";"33,219";"32,731"
"-0,147";"-1,466";"33,708";"31,754"
"0,000";"-1,466";"32,731";"32,242"
"0,000";"-1,563";"33,219";"32,242"
"-0,147";"-1,466";"32,731";"32,731"
"0,000";"-1,466";"33,219";"32,731"
"-0,147";"-1,563";"32,731";"32,731"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,466";"32,731";"32,242"
"-0,293";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"33,219";"32,731"
"-0,147";"-1,466";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"-0,293";"-1,563";"33,219";"32,731"
"-0,293";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"32,242";"32,731"
"0,000";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,293";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"32,731";"32,731"
"0,000";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"0,000";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"33,219"
"-0,147";"-1,563";"33,219";"32,731"
"0,000";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"33,219";"32,731"
"0,000";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"32,242";"32,731"
"0,000";"-1,563";"32,731";"31,754"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"33,219";"33,219"
"-0,147";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"32,242";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,466";"33,219";"33,219"
"-0,147";"-1,563";"33,708";"32,731"
"-0,147";"-1,466";"32,731";"32,242"
"-0,147";"-1,661";"32,731";"32,242"
"0,000";"-1,563";"32,731";"32,242"
"-0,147";"-1,466";"33,219";"31,265"
"-0,147";"-1,563";"33,219";"32,731"
"-0,147";"-1,661";"34,196";"32,731"
"-0,147";"-1,466";"32,731";"32,242"
"-0,147";"-1,661";"32,731";"32,242"
"-0,147";"-1,661";"33,219";"32,242"
"0,000";"-1,466";"33,219";"32,731"
"0,440";"-1,563";"33,219";"32,731"
"0,440";"-1,563";"32,731";"31,754"
"0,000";"-1,466";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,466";"33,219";"32,731"
"0,000";"-1,466";"33,219";"32,731"
"-0,147";"-1,563";"32,731";"35,173"
"0,000";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"31,754";"32,242"
"-0,147";"-1,563";"33,708";"32,731"
"-0,147";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,466";"33,219";"32,242"
"0,000";"-1,563";"33,219";"32,731"
"-0,147";"-1,466";"33,219";"32,731"
"-0,147";"-1,563";"33,219";"32,731"
"-0,147";"-1,466";"32,731";"32,731"
"-0,147";"-1,466";"33,219";"32,242"
"0,000";"-1,563";"32,731";"32,242"
"-0,293";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"32,731";"32,731"
"-0,147";"-1,661";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"32,731"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"33,219";"32,731"
"0,000";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"31,754"
"-0,147";"-1,563";"33,219";"31,265"
"-0,147";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"32,731";"32,731"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"0,000";"-1,563";"33,219";"32,242"
"-0,147";"-1,661";"33,219";"32,731"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"0,000";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,466";"33,219";"32,731"
"-0,147";"-1,563";"33,219";"32,731"
"-0,147";"-1,661";"33,219";"31,754"
"0,000";"-1,563";"32,731";"32,242"
"-0,147";"-1,563";"32,731";"32,242"
"-0,147";"-1,661";"33,219";"32,731"
"-0,147";"-1,466";"33,219";"32,731"
"-0,147";"-1,661";"32,731";"31,754"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"33,219";"32,731"
"0,000";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"32,731";"34,196"
"-0,147";"-1,563";"33,219";"32,242"
"-0,147";"-1,563";"31,265";"32,242"
"-0,293";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"33,219";"32,731"
"-0,147";"-1,563";"32,731";"32,731"
