"Forca Peda";"Velocidade";"Decel";"Curso Peda";"Press Tras";"Press Dian";"Ambient";"LD Sec";"LD Prim";"LE Sec";"";"LE Prim";"LD Pastilh";"LE Pastilh";"LD Disco";"LE Disco"
"daN";"km/h";"a%";"mm";"bar";"bar";"U_C";"C";"C";"C";"C";"C";"C";"C";"C";"C"
"-1,954";"-0,147";"-1,563";"-1,466";"-0,195";"0,000";"28,920";"33,219";"44,455";"42,990";"";"42,013";"60,088";"59,599";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"42,013";"60,088";"59,599";"33,219";"31,754"
"-1,954";"-0,147";"-1,563";"-1,466";"-0,195";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"42,013";"60,088";"59,599";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"28,920";"33,219";"43,967";"42,990";"";"42,013";"60,088";"59,599";"33,219";"32,242"
"-0,977";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"42,013";"60,088";"59,599";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,944";"42,990";"";"42,013";"60,088";"63,019";"32,731";"32,242"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,944";"43,478";"";"42,013";"60,088";"59,599";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"43,967";"42,990";"";"42,013";"59,599";"59,599";"32,731";"32,242"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"42,013";"60,576";"59,599";"32,731";"32,242"
"-1,954";"-0,293";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"42,013";"60,088";"60,088";"33,219";"32,731"
"-1,954";"-0,147";"-1,661";"-1,221";"-0,195";"-0,098";"28,920";"33,708";"44,455";"43,478";"";"42,013";"60,088";"59,599";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"43,967";"42,990";"";"42,013";"60,088";"59,111";"33,708";"32,731"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"42,501";"60,088";"59,599";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,708";"44,944";"42,990";"";"42,501";"60,088";"58,622";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"42,501";"60,088";"60,088";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"28,920";"33,219";"44,455";"42,501";"";"42,013";"60,088";"59,599";"33,219";"32,731"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"42,013";"60,088";"59,111";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,455";"43,478";"";"42,013";"60,088";"59,599";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,098";"-0,098";"28,920";"33,219";"44,455";"43,478";"";"42,013";"60,088";"59,599";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"28,920";"33,219";"44,455";"42,990";"";"42,501";"60,088";"60,088";"33,708";"32,242"
"-1,954";"-0,147";"-1,563";"-1,466";"-0,195";"-0,098";"28,920";"33,219";"44,944";"42,990";"";"42,013";"60,088";"59,599";"33,219";"32,731"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"43,478";"";"42,013";"59,599";"60,576";"32,731";"32,242"
"-1,954";"-0,147";"-1,759";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,944";"43,478";"";"42,013";"59,599";"59,599";"32,731";"32,731"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"43,967";"42,990";"";"42,501";"59,599";"59,111";"32,731";"32,242"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"42,501";"60,088";"59,599";"32,731";"32,242"
"-1,954";"-0,147";"-1,661";"-1,221";"-0,195";"-0,098";"28,872";"33,219";"44,455";"43,478";"";"42,013";"60,088";"59,599";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"28,920";"33,708";"44,455";"43,478";"";"42,013";"59,599";"60,088";"33,219";"32,731"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,098";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"42,013";"59,599";"59,111";"31,754";"32,242"
"-1,954";"-0,147";"-1,661";"-1,221";"-0,098";"-0,098";"28,920";"32,731";"43,967";"42,990";"";"41,524";"59,599";"59,111";"32,731";"32,242"
"-1,954";"-0,293";"-1,563";"-1,466";"-0,195";"0,000";"28,920";"33,219";"44,944";"42,990";"";"42,501";"60,088";"58,134";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"43,478";"";"42,013";"60,088";"59,599";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"32,731";"43,967";"43,478";"";"42,013";"60,088";"59,599";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,098";"-0,098";"28,920";"33,219";"44,455";"43,478";"";"42,013";"60,088";"59,111";"33,219";"32,731"
"-1,954";"0,000";"-1,466";"-1,466";"-0,195";"-0,098";"28,920";"33,219";"44,944";"42,013";"";"42,013";"60,088";"59,111";"32,731";"31,265"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,708";"44,455";"43,478";"";"42,501";"59,599";"59,111";"32,731";"31,754"
"-1,954";"-0,293";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"44,455";"";"42,501";"60,088";"59,599";"32,242";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"44,455";"60,088";"59,111";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,944";"42,013";"";"42,013";"59,599";"60,088";"32,731";"32,731"
"-1,954";"-0,147";"-1,563";"-1,466";"-0,195";"-0,098";"28,920";"33,708";"44,944";"43,478";"";"42,013";"59,599";"59,111";"32,731";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"43,478";"";"42,013";"59,599";"59,111";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"42,501";"60,088";"59,111";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,466";"-0,098";"-0,098";"28,969";"33,708";"44,455";"43,478";"";"42,501";"60,088";"59,599";"33,219";"33,219"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,944";"43,478";"";"42,013";"59,599";"59,599";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"43,967";"43,478";"";"42,013";"59,599";"58,622";"34,685";"32,731"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,455";"43,478";"";"42,013";"59,599";"59,111";"32,731";"32,242"
"-1,954";"-0,293";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,944";"43,478";"";"42,501";"60,088";"59,111";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,944";"43,478";"";"42,501";"60,088";"59,599";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,098";"-0,098";"28,969";"33,219";"44,455";"43,478";"";"42,013";"59,599";"59,599";"33,219";"32,731"
"-1,954";"-0,147";"-1,661";"-1,466";"-0,098";"0,000";"28,969";"33,219";"43,967";"42,990";"";"42,501";"59,111";"58,622";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,098";"-0,098";"28,920";"33,219";"44,455";"42,990";"";"42,013";"59,599";"59,111";"32,731";"32,731"
"-1,954";"0,000";"-1,466";"-1,221";"-0,195";"-0,098";"28,920";"33,708";"44,944";"42,990";"";"42,501";"59,599";"59,111";"32,731";"32,242"
"-0,977";"-0,147";"-1,759";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,455";"43,478";"";"42,501";"60,088";"59,111";"32,731";"32,242"
"-1,954";"-0,147";"-1,661";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,455";"43,478";"";"42,501";"59,599";"59,111";"33,219";"33,219"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"28,920";"33,708";"44,944";"42,990";"";"42,013";"59,111";"59,599";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,944";"43,478";"";"42,013";"59,599";"59,111";"34,685";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"28,969";"33,219";"44,455";"43,478";"";"41,524";"59,599";"59,111";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,455";"43,478";"";"42,501";"59,599";"59,111";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,098";"-0,098";"28,969";"33,708";"44,944";"42,990";"";"42,013";"60,088";"59,599";"33,708";"32,242"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,944";"43,478";"";"42,013";"59,599";"59,111";"33,219";"32,731"
"-1,954";"0,000";"-1,563";"-1,466";"-0,098";"-0,098";"28,969";"33,219";"44,455";"43,478";"";"42,013";"59,599";"59,111";"33,219";"32,731"
"-1,954";"-0,147";"-1,759";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,455";"42,990";"";"42,013";"59,599";"59,111";"32,731";"32,242"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,944";"42,990";"";"42,013";"59,599";"59,111";"32,731";"32,242"
"-1,954";"0,000";"-1,563";"-1,221";"-0,098";"-0,098";"28,969";"33,708";"44,455";"43,478";"";"42,501";"59,599";"59,599";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"43,967";"43,967";"";"42,501";"59,599";"59,111";"33,219";"32,242"
"-1,954";"-0,293";"-1,661";"-1,466";"-0,195";"0,000";"28,969";"33,219";"44,455";"43,478";"";"42,013";"59,599";"59,111";"33,219";"32,242"
"-1,954";"0,000";"-1,563";"-1,466";"-0,195";"-0,098";"28,969";"33,708";"44,944";"42,990";"";"42,013";"59,599";"58,622";"33,219";"32,731"
"-1,954";"0,000";"-1,466";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,455";"43,478";"";"42,013";"59,599";"58,622";"33,219";"32,242"
"-1,954";"-0,147";"-1,661";"-1,221";"-0,195";"0,000";"28,969";"33,219";"44,455";"43,478";"";"42,501";"59,599";"58,622";"32,731";"32,242"
"-1,954";"-0,440";"-1,661";"-1,221";"-0,195";"0,000";"28,969";"33,219";"44,455";"43,478";"";"42,501";"59,599";"59,599";"32,242";"32,242"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,455";"42,990";"";"42,501";"60,088";"59,111";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"28,969";"33,219";"44,944";"43,967";"";"42,013";"58,622";"59,599";"33,219";"32,731"
"-1,954";"-0,147";"-1,759";"-1,221";"-0,195";"-0,098";"28,969";"32,731";"44,455";"43,478";"";"42,013";"59,599";"58,622";"32,242";"32,731"
"-1,954";"-0,147";"-1,466";"-1,466";"-0,195";"0,000";"28,969";"33,708";"44,455";"42,990";"";"42,990";"59,111";"58,622";"32,731";"31,754"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"28,969";"33,708";"43,967";"42,990";"";"42,501";"60,088";"58,622";"32,731";"32,242"
"-1,954";"-0,147";"-1,759";"-1,221";"-0,098";"-0,098";"28,969";"33,708";"44,944";"43,478";"";"42,501";"59,599";"59,111";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,098";"-0,098";"28,969";"33,219";"44,455";"43,478";"";"42,013";"59,599";"59,111";"33,219";"32,731"
"-0,977";"-0,147";"-1,563";"-1,466";"-0,098";"0,000";"28,969";"33,219";"44,455";"42,990";"";"42,013";"59,111";"58,622";"32,731";"32,242"
"-1,954";"-0,147";"-1,661";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,455";"42,990";"";"42,013";"59,599";"59,111";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,944";"43,478";"";"42,501";"59,111";"59,111";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"28,969";"33,219";"44,944";"42,990";"";"42,013";"59,599";"59,111";"32,731";"32,242"
"-1,954";"-0,293";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,455";"42,990";"";"42,501";"59,599";"59,111";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,455";"43,478";"";"42,013";"59,111";"59,111";"32,731";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,098";"-0,098";"28,969";"33,708";"44,944";"43,967";"";"42,501";"59,599";"58,622";"35,662";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"28,969";"32,731";"44,944";"43,967";"";"42,013";"59,111";"58,622";"32,731";"32,242"
"-1,954";"-0,147";"-1,661";"-1,221";"-0,195";"-0,098";"28,969";"32,731";"44,455";"42,990";"";"42,501";"59,599";"58,622";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,455";"43,478";"";"42,501";"60,088";"59,111";"33,708";"32,731"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,944";"43,478";"";"42,013";"59,599";"59,111";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"28,969";"32,731";"44,944";"43,967";"";"42,501";"59,111";"59,599";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,455";"42,990";"";"42,013";"59,111";"59,111";"32,731";"32,731"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"0,000";"28,969";"33,708";"44,455";"43,478";"";"42,013";"59,599";"58,622";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,098";"-0,098";"28,969";"33,219";"44,944";"43,967";"";"42,501";"59,599";"59,599";"32,731";"32,242"
"-1,954";"-0,147";"-1,759";"-1,221";"-0,098";"0,000";"28,969";"32,731";"44,944";"43,967";"";"42,501";"59,599";"59,111";"33,219";"31,754"
"-1,954";"0,000";"-1,563";"-1,221";"-0,098";"-0,098";"28,969";"33,219";"44,455";"42,990";"";"42,013";"59,111";"59,111";"33,219";"32,731"
"-1,954";"0,000";"-1,466";"-0,977";"-0,098";"0,000";"28,969";"33,219";"43,967";"42,990";"";"42,013";"59,111";"58,134";"33,219";"32,242"
"-1,954";"0,000";"-1,661";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,944";"43,478";"";"42,013";"59,111";"58,622";"32,731";"31,754"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"34,196";"44,944";"42,990";"";"42,501";"59,599";"58,622";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,098";"-0,098";"28,969";"33,219";"44,455";"43,478";"";"42,501";"59,599";"59,111";"32,731";"32,242"
"-1,954";"-0,293";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,455";"43,478";"";"42,501";"59,599";"59,111";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"34,196";"44,944";"43,478";"";"42,501";"59,111";"59,111";"33,219";"32,242"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,944";"43,478";"";"42,013";"59,599";"58,622";"36,150";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,455";"43,967";"";"40,547";"59,599";"58,622";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,455";"43,478";"";"42,501";"59,599";"58,622";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"28,969";"33,219";"44,944";"42,501";"";"42,501";"59,599";"59,111";"33,708";"31,754"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,944";"43,967";"";"42,013";"59,599";"59,111";"33,219";"32,731"
"-1,954";"0,000";"-1,661";"-1,221";"-0,098";"-0,098";"28,969";"33,219";"44,944";"43,967";"";"42,013";"59,111";"59,111";"33,219";"32,731"
"-1,954";"0,000";"-1,563";"-0,977";"-0,098";"-0,098";"28,969";"33,219";"44,455";"42,990";"";"42,501";"59,599";"58,622";"32,731";"32,242"
"-1,954";"0,000";"-1,466";"-0,977";"-0,098";"0,000";"28,969";"33,219";"44,455";"42,990";"";"42,501";"59,111";"58,622";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,944";"43,478";"";"42,501";"60,088";"58,622";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,944";"43,967";"";"42,501";"59,599";"59,111";"31,754";"32,242"
"-1,954";"-0,147";"-1,368";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,944";"43,478";"";"42,501";"59,599";"58,622";"33,219";"32,731"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,098";"-0,098";"28,969";"33,708";"44,455";"43,478";"";"42,013";"58,622";"59,111";"33,219";"32,731"
"-1,954";"-0,147";"-1,661";"-1,221";"-0,195";"-0,098";"28,969";"34,196";"44,944";"43,967";"";"42,013";"59,111";"58,622";"32,242";"32,731"
"-1,954";"0,000";"-1,466";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,944";"43,478";"";"42,990";"59,111";"58,622";"32,731";"32,242"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"29,018";"33,219";"44,944";"42,990";"";"42,501";"59,599";"58,622";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,708";"44,455";"43,478";"";"42,501";"59,599";"58,622";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,018";"33,708";"44,944";"44,455";"";"42,501";"59,599";"58,622";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,018";"33,219";"44,944";"43,967";"";"42,501";"59,111";"62,042";"33,219";"32,731"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"33,219";"44,944";"42,990";"";"42,013";"59,111";"58,622";"32,731";"32,242"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"29,018";"33,708";"44,455";"43,478";"";"42,501";"59,111";"58,622";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"28,969";"34,196";"44,944";"43,967";"";"42,501";"59,599";"59,111";"32,731";"32,242"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"0,000";"29,018";"32,731";"44,944";"43,967";"";"42,501";"59,599";"59,111";"33,219";"31,265"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,018";"33,219";"44,944";"42,990";"";"42,013";"59,111";"58,622";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,018";"32,731";"44,455";"43,478";"";"42,013";"59,111";"58,134";"32,731";"32,242"
"-1,954";"0,000";"-1,466";"-1,221";"-0,195";"-0,098";"29,018";"33,219";"44,944";"43,478";"";"42,013";"59,111";"58,622";"33,219";"31,754"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,018";"34,685";"44,944";"43,967";"";"42,501";"59,599";"58,622";"32,731";"32,242"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"0,000";"29,018";"33,219";"44,455";"43,478";"";"42,990";"59,599";"58,622";"31,754";"32,242"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"29,018";"33,219";"44,455";"43,478";"";"42,501";"59,599";"58,622";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"29,018";"33,219";"44,944";"42,990";"";"42,501";"58,622";"58,622";"33,219";"32,731"
"-1,954";"0,000";"-1,466";"-0,977";"-0,098";"0,000";"29,018";"33,708";"44,944";"43,967";"";"42,013";"59,111";"58,134";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,018";"33,708";"44,455";"43,967";"";"42,013";"59,111";"58,622";"33,219";"31,754"
"-1,954";"0,000";"-1,466";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,944";"43,478";"";"42,501";"59,599";"58,134";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,098";"-0,098";"29,018";"33,708";"44,944";"43,478";"";"42,501";"59,599";"59,111";"33,219";"32,242"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"29,018";"33,708";"44,944";"43,967";"";"43,478";"59,599";"58,622";"33,219";"32,731"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"29,067";"32,731";"44,455";"43,967";"";"42,501";"59,111";"58,622";"33,219";"32,731"
"-1,954";"-0,293";"-1,563";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,455";"43,478";"";"42,013";"59,111";"58,622";"32,242";"32,731"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,455";"43,478";"";"42,990";"59,111";"58,622";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,067";"33,708";"44,944";"43,967";"";"42,501";"59,599";"57,645";"33,219";"32,731"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,944";"43,967";"";"42,501";"59,599";"58,622";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,455";"43,478";"";"42,013";"59,111";"59,111";"33,219";"32,242"
"-1,954";"0,000";"-1,466";"-1,221";"-0,195";"0,000";"29,067";"33,708";"44,944";"42,990";"";"42,501";"59,111";"58,134";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,944";"43,967";"";"42,013";"59,111";"58,622";"32,731";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,067";"33,708";"44,944";"43,967";"";"42,501";"59,111";"58,622";"33,219";"32,242"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,944";"43,478";"";"42,501";"59,599";"58,622";"32,731";"32,242"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"29,067";"33,708";"44,944";"43,478";"";"42,501";"59,599";"58,622";"33,219";"31,754"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"29,067";"33,708";"44,944";"43,478";"";"42,501";"60,576";"58,622";"33,219";"32,731"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,944";"43,967";"";"42,013";"59,111";"58,134";"33,219";"32,731"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,455";"42,990";"";"42,013";"59,111";"58,622";"32,731";"31,754"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,944";"43,478";"";"42,501";"58,134";"58,622";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,067";"33,708";"44,944";"43,967";"";"42,501";"59,599";"58,622";"32,731";"31,754"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,944";"43,967";"";"42,501";"59,599";"58,622";"33,219";"33,219"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,455";"43,967";"";"42,013";"61,065";"58,622";"33,219";"32,731"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"29,067";"33,708";"44,455";"42,990";"";"42,501";"59,111";"58,622";"33,219";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,067";"33,219";"44,944";"43,478";"";"42,013";"59,111";"58,622";"32,731";"31,754"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"29,067";"34,196";"44,944";"43,967";"";"42,501";"59,599";"58,622";"32,731";"32,242"
"-1,954";"0,000";"-1,563";"-1,221";"-0,195";"-0,098";"29,116";"33,219";"44,455";"43,478";"";"42,501";"59,599";"58,622";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,098";"-0,098";"29,116";"33,219";"44,455";"43,478";"";"42,501";"59,599";"58,622";"32,731";"33,219"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,116";"33,708";"44,944";"43,478";"";"42,013";"59,111";"58,622";"33,219";"32,731"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"0,000";"29,116";"33,708";"44,944";"44,455";"";"42,501";"59,111";"58,134";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,116";"33,219";"44,944";"43,967";"";"42,013";"59,111";"58,134";"33,219";"32,242"
"-1,954";"-0,293";"-1,563";"-1,221";"-0,195";"-0,098";"29,116";"33,219";"44,944";"43,478";"";"42,501";"60,088";"58,134";"32,731";"32,242"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,116";"33,708";"44,944";"43,478";"";"42,501";"59,111";"58,622";"31,754";"32,242"
"-1,954";"-0,293";"-1,563";"-1,221";"-0,195";"-0,098";"29,116";"33,708";"44,944";"43,967";"";"42,501";"59,111";"58,622";"33,219";"33,219"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"-0,098";"29,116";"33,219";"44,944";"43,967";"";"42,501";"58,622";"58,622";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-1,221";"-0,195";"0,000";"29,116";"33,219";"44,944";"43,478";"";"42,501";"59,111";"58,134";"35,173";"32,242"
"-1,954";"-0,147";"-1,466";"-1,221";"-0,195";"-0,098";"29,116";"33,708";"44,455";"43,478";"";"40,547";"59,111";"58,134";"32,731";"32,242"
